X;Y;facility_id;facility_name;facility_other_names;sub_site_name;sub_site_other_names;facility_type;primary_commodity;commodities_products;facility_equipment;production_start;production_end;activity_status;activity_status_year;surface_area_sq_km;concession_area_sq_km;country;GID_0;GID_1;GID_2;GID_3;GID_4;source_id;comment;;;;;
88.33697245;69.52463283;COM00910.00;Nornickel Taimyr Peninsula;Polar Division, Polar Division and Medvezhy Ruchey;;;Mine;Nickel;Copper, Nickel, PGM;Underground, Open pit;;;;;;;Russian Federation;RUS;RUS.35_1;RUS.35.15_1;RUS.35.15.1_1;;det_1201;;;;;;
88.31153056;69.56916486;COM00910.00;Nornickel Taimyr Peninsula;Polar Division, Polar Division and Medvezhy Ruchey;;;Mine;Nickel;Copper, Nickel, PGM;Underground, Open pit;;;;;;;Russian Federation;RUS;RUS.35_1;RUS.35.15_1;RUS.35.15.1_1;;det_1201;;;;;;
88.46340366;69.53601738;COM00910.00;Nornickel Taimyr Peninsula;Polar Division, Polar Division and Medvezhy Ruchey;;;Mine;Nickel;Copper, Nickel, PGM;Underground, Open pit;;;;;;;Russian Federation;RUS;RUS.35_1;RUS.35.15_1;RUS.35.15.1_1;;det_1201;;;;;;
88.44720105;69.49036604;COM00910.00;Nornickel Taimyr Peninsula;Polar Division, Polar Division and Medvezhy Ruchey;;;Mine;Nickel;Copper, Nickel, PGM;Underground, Open pit;;;;;;;Russian Federation;RUS;RUS.35_1;RUS.35.15_1;RUS.35.15.1_1;;det_1201;;;;;;
88.42711451;69.50340954;COM00910.00;Nornickel Taimyr Peninsula;Polar Division, Polar Division and Medvezhy Ruchey;;;Mine;Nickel;Copper, Nickel, PGM;Underground, Open pit;;;;;;;Russian Federation;RUS;RUS.35_1;RUS.35.15_1;RUS.35.15.1_1;;det_1201;;;;;;
88.17135369;69.28138574;COM00910.00;Nornickel Taimyr Peninsula;Polar Division, Polar Division and Medvezhy Ruchey;;;Mine;Nickel;Copper, Nickel, PGM;Underground, Open pit;;;;;;;Russian Federation;RUS;RUS.35_1;RUS.35.15_1;RUS.35.15.1_1;;det_1201;;;;;;
-69.32007251;-27.7686263;COM00911.00;Norte Abierto;Cerro Casale, Caspiche;;;Mine;Other mine;Gold;;;;Project;2019;;;Chile;CHL;CHL.5_1;CHL.5.2_1;CHL.5.2.3_1;;det_1035;;;;;;
-105.2832922;43.53066813;COM00912.00;North Antelope Rochelle;;;;Mine;Coal;Thermal coal;Surface;;;;;;;United States of America;USA;USA.51_1;USA.51.3_1;;;det_1390;;;;;;
30.01433463;-25.69259799;COM00913.00;North Block Complex;NBC;;;Mine;Coal;Thermal coal;Open pit;;;;;;;South Africa;ZAF;ZAF.6_1;ZAF.6.3_1;ZAF.6.3.2_1;ZAF.6.3.2.1_1 ;;;;;;;
95.72440283;27.26822504;COM00914.00;North Eastern Coalfields;NEC;;;Mine;Coal;Thermal coal;Open pit, Underground;;;;;;;India;IND;IND.4_1;IND.4.26_1;IND.4.26.2_1;;det_1507;;;;;;
95.7604942;27.28596863;COM00914.00;North Eastern Coalfields;NEC;;;Mine;Coal;Thermal coal;Open pit, Underground;;;;;;;India;IND;IND.4_1;IND.4.26_1;IND.4.26.2_1;;det_1507;;;;;;
95.89863108;27.30578521;COM00914.00;North Eastern Coalfields;NEC;;;Mine;Coal;Thermal coal;Open pit, Underground;;;;;;;India;IND;IND.4_1;IND.4.26_1;IND.4.26.2_1;;det_1507;;;;;;
147.9559571;-21.66945637;COM00915.00;North Goonyella;Eaglefield, North Goonyella/Eaglefield;;;Mine;Coal;Coking coal;Underground;;;;;;;Australia;AUS;AUS.7_1;AUS.7.34_1;;;det_1390;;;;;;
34.5106118;-1.467038874;COM00916.00;North Mara;;;;Mine;Gold;Gold;Open Pit, Underground;;;;;;;Tanzania;TZA;TZA.12_1;TZA.12.8_1;TZA.12.8.13_1;;det_1132;;;;;;
60.02280248;60.28426202;COM00917.00;North Urals;JSC Sevuralboksitruda, SUBR, Cheremukhovskaya-Glubokaya;;;Mine;Aluminium;Bauxite;Underground;;;;;;;Russian Federation;RUS;RUS.66_1;RUS.66.43_1;RUS.66.43.1_1;;det_1279;;;;;;
82.59109354;24.14274133;COM00918.00;Northern Coalfields Limited;NCL;;;Mine;Coal;Thermal coal;Open pit, Underground;;;;;;;India;IND;IND.19_1 ;;;;;;;;;;
82.74230504;24.15660746;COM00918.00;Northern Coalfields Limited;NCL;;;Mine;Coal;Thermal coal;Open pit, Underground;;;;;;;India;IND;IND.19_1 ;;;;;;;;;;
82.56357588;24.1748895;COM00918.00;Northern Coalfields Limited;NCL;;;Mine;Coal;Thermal coal;Open pit, Underground;;;;;;;India;IND;IND.19_1 ;;;;;;;;;;
82.66663638;24.12378823;COM00918.00;Northern Coalfields Limited;NCL;;;Mine;Coal;Thermal coal;Open pit, Underground;;;;;;;India;IND;IND.19_1 ;;;;;;;;;;
82.64354716;24.15536934;COM00918.00;Northern Coalfields Limited;NCL;;;Mine;Coal;Thermal coal;Open pit, Underground;;;;;;;India;IND;IND.19_1 ;;;;;;;;;;
82.71921366;24.2037409;COM00918.00;Northern Coalfields Limited;NCL;;;Mine;Coal;Thermal coal;Open pit, Underground;;;;;;;India;IND;IND.19_1 ;;;;;;;;;;
82.75177815;24.17312385;COM00918.00;Northern Coalfields Limited;NCL;;;Mine;Coal;Thermal coal;Open pit, Underground;;;;;;;India;IND;IND.19_1 ;;;;;;;;;;
82.72280311;24.12430217;COM00918.00;Northern Coalfields Limited;NCL;;;Mine;Coal;Thermal coal;Open pit, Underground;;;;;;;India;IND;IND.19_1 ;;;;;;;;;;
82.75544715;24.1311237;COM00918.00;Northern Coalfields Limited;NCL;;;Mine;Coal;Thermal coal;Open pit, Underground;;;;;;;India;IND;IND.19_1 ;;;;;;;;;;
82.62918468;24.13759137;COM00918.00;Northern Coalfields Limited;NCL;;;Mine;Coal;Thermal coal;Open pit, Underground;;;;;;;India;IND;IND.19_1 ;;;;;;;;;;
33.52667797;48.1597244;COM00919.00;Northern GOK;SevGOK, JSC Severniy Mining and Processing Works;;;Mine;Iron;Iron;Open pit;;;;;;;Ukraine;UKR;UKR.5_1;UKR.5.7_1;;;det_1224;;;;;;
33.54309039;48.11795591;COM00919.00;Northern GOK;SevGOK, JSC Severniy Mining and Processing Works;;;Mine;Iron;Iron;Open pit;;;;;;;Ukraine;UKR;UKR.5_1;UKR.5.7_1;;;det_1224;;;;;;
121.2239732;-30.7068802;COM00920.00;Northern Star Kalgoorlie Operations;;;;Mine;Gold;Gold;;;;;;;;Australia;AUS;AUS.11_1;AUS.11.28_1;;;det_1492;Includes the Kanowna Belle Operations and Kundana from 2017 onwards, and the South Kalgoorlie Operations from 2018 onwards;;;;;
121.249981;-30.7352822;COM00920.00;Northern Star Kalgoorlie Operations;;;;Mine;Gold;Gold;;;;;;;;Australia;AUS;AUS.11_1;AUS.11.28_1;;;det_1492;Includes the Kanowna Belle Operations and Kundana from 2017 onwards, and the South Kalgoorlie Operations from 2018 onwards;;;;;
0.321090997;51.45349492;COM00921.00;Northfleet;;;;Smelter;Processing;Refined Lead, Refined Silver;;;;;;;;United Kingdom;GBR;GBR.1_1;GBR.1.44_1;GBR.1.44.3_1;;det_1180;;;;;;
148.0636621;-32.93780617;COM00922.00;Northparkes;;;;Mine;Copper;Copper, Gold;;;;;;;;Australia;AUS;AUS.5_1;AUS.5.105_1;;;det_1066;;;;;;
-91.85320695;47.68743846;COM00923.00;Northshore;;;;Mine;Iron;Iron, Direct Reduction Iron Pellets;Open pit;1990;;;;;;United States of America;USA;USA.24_1;USA.24.70_1;;;det_1233;;;;;;
148.414307;-22.70095097;COM00924.00;Norwich Park;;;;Mine;Coal;Metallurgical bituminous coal;Open pit;1979;2012;;;;;Australia;AUS;AUS.7_1;AUS.7.34_1;;;det_1135;;;;;;
87.24257827;53.7766398;COM00925.00;Novokuznetsk Aluminium Smelter;;;;Smelter;Processing;Aluminium, Aluminium ingots, Aluminium T-bars, Aluminium billets;;1943;;;;;;Russian Federation;RUS;RUS.27_1;RUS.27.20_1;RUS.27.20.1_1;;det_1295;;;;;;
-101.2249755;27.92150066;COM00926.00;Nueva Rosita Complex;;;;Mine;Coal;Coal, Metallurgical coke, coke, tar, ammonium sulfate, light crude oil;Open pit, underground, coke facility, coal washing plant;1924;;;;;;Mexico;MEX;MEX.7_1;MEX.7.29_1;;;det_1014;;;;;;
-70.3121915;-28.51542627;COM00927.00;NuevaUnion;El Morro, Relincho;;;Mine;Other mine;Copper, Molybdenum, Gold;;;;;;;;Chile;CHL;CHL.5_1;CHL.5.3_1;CHL.5.3.4_1;;det_1087;;;;;;
72.9777717;50.16043413;COM00928.00;Nurkazgan;;;;Mine;Copper;Copper, Gold, Silver;;;;;;;;Kazakhstan;KAZ;KAZ.9_1;KAZ.9.3_1;;;det_1123;;;;;;
-87.13758456;33.44078184;COM00929.00;Oak Grove;;;;Mine;Coal;Metallurgical coal;Underground;1972;;;;;;United States of America;USA;USA.1_1;USA.1.37_1;;;det_1234;;;;;;
148.5394091;-23.03909851;COM00930.00;Oaky Creek;;;;Mine;Coal;Metallurgical coal;Open pit;;;;;;;Australia;AUS;AUS.7_1;AUS.7.16_1;;;det_1190;;;;;;
-117.5089435;53.56420945;COM00931.00;Obed Mountain;;;;Mine;Coal;Bituminous coal;;1984;2013;;;;;Canada;CAN;CAN.1_1;CAN.1.5_1;CAN.1.5.4_1;;det_1428;;;;;;
-1.6921037;6.172193026;COM00932.00;Obuasi;;;;Mine;Gold;Gold;Underground;;;;;;;Ghana;GHA;GHA.1_1;GHA.1.1_1;;;det_1057;;;;;;
6.532499066;60.09299749;COM00933.00;Odda;;;;Smelter;Processing;Zinc, Zinc alloys;;;;;;;;Norway;NOR;NOR.7_1;NOR.7.20_1;;;det_1124;;;;;;
141.1375793;-5.934202375;COM00934.00;Ok Tedi;;;;Mine;Copper;Copper, Gold, Silver;Open pit;;;;;;;Papua New Guinea;PNG;PNG.22_1;PNG.22.2_1;;;det_1146;;;;;;
86.25741971;54.57381566;COM00935.00;Oktyabrskaya;;;;Mine;Coal;Coal;;;;;;;;Russian Federation;RUS;RUS.27_1;RUS.27.13_1;RUS.27.13.1_1;;det_1575;;;;;;
33.20542824;68.14767843;COM00936.00;Olcon;Olenegorsky;;;Mine;Iron;Iron, Iron ore concentrate, Ferrite Strontium Powder;Open pit, Underground;1949;;;;;;Russian Federation;RUS;RUS.45_1;RUS.45.10_1;RUS.45.10.1_1;;det_1248;;;;;;
136.870109;-30.44642786;COM00937.00;Olympic Dam;;;;Mine, Refinery, Smelter;Copper;Copper, Coper Anodes, Copper cathodes, Uranium oxide, Gold, Silver;Underground, Flash Furnace, SX-EW, Grinding circuits;1988;;active;2019;;;Australia;AUS;AUS.8_1;AUS.8.61_1;;;det_1134;;;;;;
88.13663168;53.83377696;COM00938.00;Olzherassky;Olzherasskaya-Novaya;;;Mine;Coal;Thermal coal, Coking coal;Underground, Open pit;2001;;;;;41.8;Russian Federation;RUS;RUS.27_1;RUS.27.17_1;RUS.27.17.1_1;;det_1561;part of Southern Kuzbass Coal Company PJSC;;;;;
100.7555853;-0.629487262;COM00939.00;Ombilin;Pertambangan Ombilin, UPO;;;Mine;Coal;Coal;Open pit;;;;;;29.35;Indonesia;IDN;IDN.30_1;IDN.30.16_1;IDN.30.16.4_1;IDN.30.16.4.8_1;det_1512;;;;;;
-51.092391;-6.574276274;COM00940.00;Onca Puma;;;;Mine;Nickel;Nickel;;;;;;;;Brazil;BRA;BRA.14_1;BRA.14.90_1;BRA.14.90.1_1;;det_1159;;;;;;
29.6122487;-26.00585057;COM00941.00;Optimum;;;;Mine;Coal;Thermal coal;Open pit;;;;;;;South Africa;ZAF;ZAF.6_1;ZAF.6.3_1;ZAF.6.3.4_1;ZAF.6.3.4.25_1;det_1137;;;;;;
-72.33419997;-15.27718966;COM00942.00;Orcopampa;;;;Mine;Gold;Gold, Silver, Copper;Underground, Carbon-in-leach plant;1967;;;;;;Peru;PER;PER.4_1;PER.4.4_1;PER.4.4.9_1;;det_1334;;;;;;
81.36462144;50.93402182;COM00943.00;Orlovsky;;;;Mine;Copper;Copper, Zinc, Gold, Silver;Underground;;;;;;;Kazakhstan;KAZ;KAZ.5_1;KAZ.5.4_1;;;det_1120;;;;;;
140.5834985;-22.09472147;COM00944.00;Osbourne;;;;Mine;Other mine;Gold;;;;;;;;Australia;AUS;AUS.7_1;AUS.7.19_1;;;det_1041;;;;;;
37.93904374;51.15197418;COM00945.00;Oskol Electrometallurgical Plant;OEMK;;;Refinery, Smelter;Processing;Direct reduction Iron, Steel;Metallisation plant, Pellet plant, DRI plant, Arc furnace;1982;;;;;;Russian Federation;RUS;RUS.7_1;RUS.7.21_1;RUS.7.21.1_1;;det_1245;;;;;;
18.30455088;49.7955361;COM00946.00;Ostrava steel plant;;;;Smelter, Refinery;Processing;Steel, long steel, flat steel;Coke oven batteries, sinter plant, blast furnace, open hearth tandem furnace, continuous caster, hot strip mill, section mills, wire rod mill;;;;;;;Czech Republic;CZE;CZE.7_1;CZE.7.6_1;;;det_1221;;;;;;
-43.55136284;-20.41962204;COM00947.00;Ouro Preto Ferroalloys plant;;;;Refinery;Processing;ferro-silicon manganese;furnaces;;;;;;;Brazil;BRA;BRA.13_1;BRA.13.543_1;BRA.13.543.7_1;;det_1159;;;;;;
-62.0949809;56.33861964;COM00948.00;Ovoid;Voisey's Bay;;;Mine;Nickel;Nickel, Copper;;;;;;;;Canada;CAN;CAN.5_1;CAN.5.1_1;CAN.5.1.7_1;;det_1159;;;;;;
106.8665028;43.02541983;COM00949.00;Oyu Tolgoi;;;;Mine;Copper;Copper, Gold, Silver;;;;;;;;Mongolia;MNG;MNG.15_1;MNG.15.7_1;;;det_1065;;;;;;
121.3510323;-30.49180217;COM00950.00;Paddington;Norton Gold Fields;;;Mine;Gold;Gold;Open Pit, Underground;;;;;;;Australia;AUS;AUS.11_1;AUS.11.61_1;;;det_1314;;;;;;
-81.45308509;38.06939268;COM00951.00;Paint Creek;Winchester, Samples;;;Mine;Coal;Thermal coal, Metallurgical coal;Surface, Underground;;;;;;;United States of America;USA;USA.49_1;USA.49.20_1;;;det_1397;;;;;;
-112.1615611;52.45816603;COM00952.00;Paintearth;;;;Mine;Coal;Sub-bituminous coal;Surface;1956;;;;;;Canada;CAN;CAN.1_1;CAN.1.17_1;CAN.1.17.23_1;;det_1427;;;;;;
31.13146372;-23.99235657;COM00953.00;Palabora;;;;Mine, Refinery;Copper;Copper, Gold, Uranium;;;;;;;;South Africa;ZAF;ZAF.5_1;ZAF.5.2_1;ZAF.5.2.1_1;ZAF.5.2.1.11_1;det_1069;;;;;;
-108.4082757;27.39117523;COM00954.00;Palmarejo;;;;Mine;Silver;Gold, Silver;Underground, Open pit;2009;;;;;272.33;Mexico;MEX;MEX.6_1;MEX.6.15_1;;;det_1477;;;;;;
-69.26647415;-22.79194838;COM00955.00;Pampa Norte;;;;Mine;Copper;Copper, Copper cathode;Open pit, SX-EW;1994;;;;;;Chile;CHL;CHL.2_1 ;;;;;;;;;;
-69.26225796;-20.0482687;COM00955.00;Pampa Norte;;;;Mine;Copper;Copper, Copper cathode;Open pit, SX-EW;1994;;;;;;Chile;CHL;CHL.2_1 ;;;;;;;;;;
83.0227103;18.85820063;COM00956.00;Panchpatmali;;;;Mine;Aluminium;Bauxite;;;;;;;;India;IND;IND.26_1;IND.26.20_1;IND.26.20.2_1;;det_1304;;;;;;
-83.00120187;36.9461487;COM00957.00;Panther;;;;Mine;Coal;Metallurgical coal;Underground;;;;;;;United States of America;USA;USA.18_1;USA.18.48_1;;;det_1397;;;;;;
79.39584564;29.0357927;COM00958.00;Pantnagar;;;;Smelter, Refinery;Processing;Refined Silver, Refined Zinc, Refined Lead;Silver refinery, Zinc ingot refining plant, Lead ingot refining plant;;;;;;;India;IND;IND.35_1;IND.35.12_1;IND.35.12.1_1;;det_1307;;;;;;
-46.8850776;-17.18088817;COM00959.00;Paracatu;;;;Mine;Gold;Gold;Open pit;;;;;;;Brazil;BRA;BRA.13_1;BRA.13.555_1;BRA.13.555.1_1;;det_1047;;;;;;
-47.7341718;-3.264916674;COM00960.00;Paragominas;;;;Mine;Aluminium;Bauxite;;2007;;;;;;Brazil;BRA;BRA.14_1;BRA.14.89_1;BRA.14.89.1_1;;det_1161;;;;;;
-55.1025435;5.593836166;COM00961.00;Paranam;;;;Refinery;Processing;Alumina;;;;;;;;Suriname;SUR;SUR.6_1;SUR.6.4_1;;;det_1137;;;;;;
-44.09510006;-20.09400754;COM00962.00;Paraopeba;;;;Mine;Iron;Iron;Open Pit, Benefication Plant;;;;;;;Brazil;BRA;BRA.13_1;BRA.13.96_1 ;;;;;;;;;
-44.12790418;-20.10592752;COM00962.00;Paraopeba;;;;Mine;Iron;Iron;Open Pit, Benefication Plant;;;;;;;Brazil;BRA;BRA.13_1;BRA.13.96_1 ;;;;;;;;;
-43.96080244;-20.03952925;COM00962.00;Paraopeba;;;;Mine;Iron;Iron;Open Pit, Benefication Plant;;;;;;;Brazil;BRA;BRA.13_1;BRA.13.96_1 ;;;;;;;;;
-43.95951409;-20.05538645;COM00962.00;Paraopeba;;;;Mine;Iron;Iron;Open Pit, Benefication Plant;;;;;;;Brazil;BRA;BRA.13_1;BRA.13.96_1 ;;;;;;;;;
-70.0132891;-29.31827457;COM00963.00;Pascua-Lama;;;;Mine;Other mine;Gold;;;;;;;;Chile;CHL;CHL.5_1;CHL.5.3_1;CHL.5.3.1_1;;det_1045;;;;;;
-46.91254392;-18.3739347;COM00964.00;Patos de Minas;;;;Mine;Other mine;Phosphate;Open pit;;;;;;;Brazil;BRA;BRA.13_1;BRA.13.565_1;BRA.13.565.5_1;;det_1161;;;;;;
-88.0969811;38.06715403;COM00965.00;Pattiki Complex;White County Coal;;;Mine;Coal;Coal;Underground;1980;2016;;;;;United States of America;USA;USA.14_1;USA.14.98_1;;;det_1411;;;;;;
116.2428105;-22.58018157;COM00966.00;Paulsens;;;;Mine;Gold;Gold;;;;;;;;Australia;AUS;AUS.11_1;AUS.11.3_1;;;det_1493;;;;;;
-78.80563765;40.07341739;COM00967.00;PBS Coal;PBS Coals;;;Mine;Coal;Coking coal, Thermal coal, Coking coal concentrate;;;;;;;;United States of America;USA;USA.39_1;USA.39.56_1;;;det_1252;;;;;;
-120.9581283;54.90088448;COM00968.00;Peace River Coal;;;;Mine;Coal;Coal;;;;;;;;Canada;CAN;CAN.2_1;CAN.2.22_1;CAN.2.22.17_1;;det_1111;;;;;;
148.1796569;-22.25489987;COM00969.00;Peak Downs;;;;Mine;Coal;Metallurgical bituminous coal;Open pit;1972;;;;;;Australia;AUS;AUS.7_1;AUS.7.34_1;;;det_1135;;;;;;
-104.0890973;19.37385815;COM00970.00;Pena Colorada;;;;Mine;Iron;Iron;Open pit;1974;;;;;401.4039172;Mexico;MEX;MEX.14_1;MEX.14.30_1;;;det_1218;;;;;;
-101.7177835;24.65701433;COM00971.00;Penasquito;;;;Mine;Gold;Gold, Silver, Lead, Zinc;Open pit;2010;;;;;458.23;Mexico;MEX;MEX.32_1;MEX.32.26_1;;;det_1151;;;;;;
-117.3540107;48.87887053;COM00972.00;Pend Oreille;;;;Mine;Zinc;Zinc, Lead;Underground;;;;;;;United States of America;USA;USA.48_1;USA.48.26_1;;;det_1086;;;;;;
101.981234;4.137054026;COM00973.00;Penjom;;;;Mine;Gold;Gold;Resin-In-Leach plant;1996;;;;;12.2183;Malaysia;MYS;MYS.8_1;MYS.8.6_1;;;det_1532;;;;;;
-80.4124643;39.97337973;COM00974.00;Pennsylvania Mining Complex;;;;Mine;Coal;Bituminous coal, Metallurgical coal;Underground;1984;;;;;;United States of America;USA;USA.39_1;USA.39.30_1 ;;;;;;;;;
-80.47190834;39.91816252;COM00974.00;Pennsylvania Mining Complex;;;;Mine;Coal;Bituminous coal, Metallurgical coal;Underground;1984;;;;;;United States of America;USA;USA.39_1;USA.39.30_1 ;;;;;;;;;
-80.46254743;39.99348554;COM00974.00;Pennsylvania Mining Complex;;;;Mine;Coal;Bituminous coal, Metallurgical coal;Underground;1984;;;;;;United States of America;USA;USA.39_1;USA.39.30_1 ;;;;;;;;;
-80.32033792;39.94427821;COM00974.00;Pennsylvania Mining Complex;;;;Mine;Coal;Bituminous coal, Metallurgical coal;Underground;1984;;;;;;United States of America;USA;USA.39_1;USA.39.30_1 ;;;;;;;;;
101.9119809;-0.607650836;COM00975.00;Peranap;Pertambangan Peranap;;;Mine;Coal;Coal;Open pit;;;;;;182.3;Indonesia;IDN;IDN.24_1;IDN.24.4_1;IDN.24.4.3_1;IDN.24.4.3.4_1;det_1512;;;;;;
24.27021033;-27.43268924;COM00976.00;Pering;;;;Mine;Zinc;Zinc, Lead;;;2003;;;;;South Africa;ZAF;ZAF.7_1;ZAF.7.3_1;ZAF.7.3.1_1;ZAF.7.3.1.1_1;det_1141;;;;;;
117.6782025;0.783187826;COM00977.00;Perkasa Inakakerta;PIK, PT Perkasa Inakakerta;;;Mine;Coal;Sub-bituminous coal;Open pit;2007;;;;;190.5;Indonesia;IDN;IDN.15_1;IDN.15.7_1;IDN.15.7.2_1;IDN.15.7.2.3_1;det_1521;;;;;;
86.88553971;54.26945086;COM00978.00;Pervomaysky;Mayskoe;;;Mine;Coal;Thermal coal;;;;;;;;Russian Federation;RUS;RUS.27_1;RUS.27.24_1;RUS.27.24.1_1;;det_1569;;;;;;
-70.8694316;-32.21437077;COM00979.00;Petorca;;;;Mine;Gold;Silver, Gold;;;;;;;;Chile;CHL;CHL.16_1;CHL.16.3_1;CHL.16.3.4_1;;det_1482;;;;;;
119.2282205;-22.76900826;COM00980.00;Phil's Creek;;;;Mine;Iron;Iron;;2012;2015;;;;;Australia;AUS;AUS.11_1;AUS.11.46_1;;;det_1239;;;;;;
-117.1465835;40.50473023;COM00981.00;Phoenix;Phoenix Operation;;;Mine;Copper;Gold, Copper, Copper cathode;Open pit, SX-EW, carbon-in-leach, copper leach pad;1964;;;;;;United States of America;USA;USA.29_1;USA.29.8_1 ;;;;;;;;;
-117.2093223;40.84114307;COM00981.00;Phoenix;Phoenix Operation;;;Mine;Copper;Gold, Copper, Copper cathode;Open pit, SX-EW, carbon-in-leach, copper leach pad;1964;;;;;;United States of America;USA;USA.29_1;USA.29.8_1 ;;;;;;;;;
-77.5877318;-9.459319774;COM00982.00;Pierina;;;;Mine;Gold;Gold;;;;;;;;Peru;PER;PER.2_1;PER.2.9_1;PER.2.9.5_1;;det_1043;;;;;;
-109.6306987;30.33021611;COM00983.00;Pilares;;;;Mine;Other mine;Copper;;;;in development;;;;Mexico;MEX;MEX.26_1;MEX.26.41_1;;;det_1014;;;;;;
113.302934;33.7616503;COM00985.00;Pingdingshan Tianan Coal;;;;Mine;Coal;Coal;;;;;;;;China;CHN;CHN.12_1;CHN.12.9_1 ;;;;;;;;;
113.3022141;33.75433248;COM00985.00;Pingdingshan Tianan Coal;;;;Mine;Coal;Coal;;;;;;;;China;CHN;CHN.12_1;CHN.12.9_1 ;;;;;;;;;
113.2663385;33.77751152;COM00985.00;Pingdingshan Tianan Coal;;;;Mine;Coal;Coal;;;;;;;;China;CHN;CHN.12_1;CHN.12.9_1 ;;;;;;;;;
113.2224532;33.78356614;COM00985.00;Pingdingshan Tianan Coal;;;;Mine;Coal;Coal;;;;;;;;China;CHN;CHN.12_1;CHN.12.9_1 ;;;;;;;;;
113.2420053;33.78730145;COM00985.00;Pingdingshan Tianan Coal;;;;Mine;Coal;Coal;;;;;;;;China;CHN;CHN.12_1;CHN.12.9_1 ;;;;;;;;;
113.4295969;33.75875303;COM00985.00;Pingdingshan Tianan Coal;;;;Mine;Coal;Coal;;;;;;;;China;CHN;CHN.12_1;CHN.12.9_1 ;;;;;;;;;
113.3496837;33.75956692;COM00985.00;Pingdingshan Tianan Coal;;;;Mine;Coal;Coal;;;;;;;;China;CHN;CHN.12_1;CHN.12.9_1 ;;;;;;;;;
113.1710574;33.81558898;COM00985.00;Pingdingshan Tianan Coal;;;;Mine;Coal;Coal;;;;;;;;China;CHN;CHN.12_1;CHN.12.9_1 ;;;;;;;;;
113.3687381;33.76088031;COM00985.00;Pingdingshan Tianan Coal;;;;Mine;Coal;Coal;;;;;;;;China;CHN;CHN.12_1;CHN.12.9_1 ;;;;;;;;;
113.3805401;33.88080907;COM00985.00;Pingdingshan Tianan Coal;;;;Mine;Coal;Coal;;;;;;;;China;CHN;CHN.12_1;CHN.12.9_1 ;;;;;;;;;
112.892457;34.05475134;COM00985.00;Pingdingshan Tianan Coal;;;;Mine;Coal;Coal;;;;;;;;China;CHN;CHN.12_1;CHN.12.9_1 ;;;;;;;;;
113.417745;33.81851899;COM00985.00;Pingdingshan Tianan Coal;;;;Mine;Coal;Coal;;;;;;;;China;CHN;CHN.12_1;CHN.12.9_1 ;;;;;;;;;
107.6194918;23.42968045;COM00986.00;Pingguo;Guangxi Plant, Pingguo Plant, Guangxi branch;;;Mine, Refinery, Smelter;Aluminium;Bauxite, Alumina, Aluminium;Open pit;1994;;active;2019;;;China;CHN;CHN.7_1;CHN.7.1_1;CHN.7.1.8_1;;det_1273;Primary aluminium Smelter closed in 2014;;;;;
107.4797916;23.43582521;COM00986.00;Pingguo;Guangxi Plant, Pingguo Plant, Guangxi branch;;;Mine, Refinery, Smelter;Aluminium;Bauxite, Alumina, Aluminium;Open pit;1994;;active;2019;;;China;CHN;CHN.7_1;CHN.7.1_1;CHN.7.1.8_1;;det_1273;Primary aluminium Smelter closed in 2014;;;;;
107.5050421;23.33778828;COM00986.00;Pingguo;Guangxi Plant, Pingguo Plant, Guangxi branch;;;Mine, Refinery, Smelter;Aluminium;Bauxite, Alumina, Aluminium;Open pit;1994;;active;2019;;;China;CHN;CHN.7_1;CHN.7.1_1;CHN.7.1.8_1;;det_1273;Primary aluminium Smelter closed in 2014;;;;;
112.3136784;39.47444598;COM00987.00;Pingshuo;China Coal Pingshuo Group Company Limited, Pingshou Mining Area;;;Mine;Coal;Coal;Open pit, Underground;;;;;;;China;CHN;CHN.25_1;CHN.25.7_1;CHN.25.7.2_1;;det_1579;"Is consolidatedly reported with other mines under ""China Coal Energy"" from the year 2016 onwards.";;;;;
112.3715922;39.46668961;COM00987.00;Pingshuo;China Coal Pingshuo Group Company Limited, Pingshou Mining Area;;;Mine;Coal;Coal;Open pit, Underground;;;;;;;China;CHN;CHN.25_1;CHN.25.7_1;CHN.25.7.2_1;;det_1579;"Is consolidatedly reported with other mines under ""China Coal Energy"" from the year 2016 onwards.";;;;;
112.3617084;39.44581386;COM00987.00;Pingshuo;China Coal Pingshuo Group Company Limited, Pingshou Mining Area;;;Mine;Coal;Coal;Open pit, Underground;;;;;;;China;CHN;CHN.25_1;CHN.25.7_1;CHN.25.7.2_1;;det_1579;"Is consolidatedly reported with other mines under ""China Coal Energy"" from the year 2016 onwards.";;;;;
112.4266076;39.5489937;COM00987.00;Pingshuo;China Coal Pingshuo Group Company Limited, Pingshou Mining Area;;;Mine;Coal;Coal;Open pit, Underground;;;;;;;China;CHN;CHN.25_1;CHN.25.7_1;CHN.25.7.2_1;;det_1579;"Is consolidatedly reported with other mines under ""China Coal Energy"" from the year 2016 onwards.";;;;;
115.9745166;-32.63251127;COM00988.00;Pinjarra Alumina Refinery;;;;Refinery;Processing;Alumina;;;;;;;;Australia;AUS;AUS.11_1;AUS.11.89_1;;;det_1270;;;;;;
-81.4961116;37.54725363;COM00989.00;Pinnacle Complex;;;;Mine;Coal;Metallurgical coal;Underground;1969;;;;;;United States of America;USA;USA.49_1;USA.49.55_1;;;det_1234;;;;;;
